rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,won_aerial,matches
536,Dillon Phillips,eng ENG,GK,Cardiff City,26,1995,17.0,1,0,0,1,3,0,0,0,1,0,1,0,10,9,0,100.0,Matches
537,Matt Phillips,sct SCO,"FW,MF",West Brom,30,1991,17.3,2,0,0,18,12,5,71,4,7,0,0,0,79,34,60,36.2,Matches
538,Nathaniel Phillips,eng ENG,DF,Bournemouth,24,1997,17.0,3,0,0,15,5,0,1,25,10,0,0,0,89,81,35,69.8,Matches
539,Jaden Philogene Bidace,eng ENG,FW,Stoke City,19,2002,6.0,0,0,0,11,7,0,9,6,8,0,0,0,41,3,13,18.8,Matches
540,Harry Pickering,eng ENG,"DF,MF",Blackburn,22,1998,30.5,5,0,0,21,18,1,91,34,23,0,0,1,157,34,48,41.5,Matches
541,Pipa,es ESP,"DF,MF",Huddersfield,23,1998,7.0,1,0,0,1,8,2,9,8,10,0,0,0,30,3,7,30.0,Matches
542,Joël Piroe,nl NED,"FW,MF",Swansea City,21,1999,38.6,4,0,0,43,23,30,9,10,15,0,1,0,96,22,47,31.9,Matches
543,Luke Plange,eng ENG,FW,Derby County,18,2002,18.5,1,0,0,18,15,19,7,1,3,1,0,0,28,23,95,19.5,Matches
544,Kwame Poku,gh GHA,"MF,FW",P'borough Utd,19,2001,12.3,1,0,0,9,17,4,22,7,15,0,0,0,77,3,34,8.1,Matches
545,Brad Potts,eng ENG,"DF,FW",Preston,27,1994,22.0,4,0,0,18,14,5,82,16,29,0,0,0,148,46,39,54.1,Matches
546,Dan Potts,eng ENG,DF,Luton Town,27,1994,8.2,2,0,0,10,4,1,5,10,6,0,1,0,37,29,25,53.7,Matches
547,Ian Poveda,eng ENG,"FW,MF",Blackburn,21,2000,4.2,2,0,0,2,5,1,6,3,3,0,0,0,24,0,4,0.0,Matches
548,Nick Powell,eng ENG,"MF,FW",Stoke City,27,1994,13.2,2,0,0,18,34,3,30,16,17,0,0,0,70,33,42,44.0,Matches
549,Cameron Pring,eng ENG,"DF,MF",Bristol City,23,1998,22.7,7,0,0,39,29,0,46,36,39,0,1,0,141,37,51,42.0,Matches
550,George Pușcaș,ro ROU,FW,Reading,25,1996,15.3,1,0,0,24,11,12,12,5,1,0,0,0,28,42,46,47.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
551,Christy Pym,eng ENG,GK,P'borough Utd,26,1995,7.0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,100.0,Matches
552,Domingos Quina,pt POR,"FW,MF",Barnsley,21,1999,15.3,4,0,0,37,41,2,28,16,22,0,0,0,125,6,18,25.0,Matches
553,Domingos Quina,pt POR,"MF,FW",Fulham,21,1999,1.0,1,0,0,3,2,0,1,1,1,0,0,0,4,0,3,0.0,Matches
554,Joe Rafferty,ie IRL,"DF,MF",Preston,27,1993,2.4,0,0,0,2,4,1,6,3,2,0,0,0,15,0,4,0.0,Matches
555,Baba Rahman,gh GHA,DF,Reading,27,1994,28.7,5,0,0,32,23,0,89,39,49,0,0,0,182,39,33,54.2,Matches
556,Joe Ralls,eng ENG,MF,Cardiff City,27,1993,25.0,7,0,0,34,12,0,116,26,34,0,0,0,152,25,48,34.2,Matches
557,Aaron Ramsdale,eng ENG,GK,Sheffield Utd,23,1998,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
558,Joel Randall,eng ENG,"MF,FW",P'borough Utd,21,1999,2.7,0,0,0,0,1,1,5,0,1,0,0,0,12,0,3,0.0,Matches
559,Joe Rankin-Costello,eng ENG,"DF,MF",Blackburn,22,1999,6.4,2,0,0,7,12,0,20,3,7,0,0,0,35,9,18,33.3,Matches
560,Glen Rea,ie IRL,"MF,DF",Luton Town,26,1994,7.8,3,0,0,17,12,0,2,18,11,0,0,0,55,18,6,75.0,Matches
561,Adam Reach,eng ENG,"MF,DF",West Brom,28,1993,22.3,2,0,0,19,9,4,141,24,28,0,0,0,141,24,29,45.3,Matches
562,Tim Ream,us USA,DF,Fulham,33,1987,45.2,5,0,0,19,17,1,4,64,24,0,1,1,305,101,69,59.4,Matches
563,Harrison Reed,eng ENG,MF,Fulham,26,1995,29.9,7,0,0,36,25,0,57,36,31,0,0,0,201,21,40,34.4,Matches
564,Jordan Rhodes,sct SCO,FW,Huddersfield,31,1990,8.2,0,0,0,12,15,8,1,3,4,0,0,0,22,41,55,42.7,Matches
565,Carlos Richards,eng ENG,MF,Derby County,15,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
566,Taylor Richards,eng ENG,"FW,MF",Birmingham City,20,2000,2.5,1,0,0,4,11,0,5,0,7,0,1,0,12,1,3,25.0,Matches
567,Jayden Richardson,eng ENG,DF,Nott'ham Forest,20,2000,0.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
568,Emil Riis Jakobsen,dk DEN,FW,Preston,23,1998,34.3,4,0,0,37,11,31,39,4,13,1,0,0,83,84,139,37.7,Matches
569,Andy Rinomhota,zw ZIM,"MF,FW",Reading,24,1997,17.8,3,0,0,19,33,1,4,21,22,0,0,0,99,16,33,32.7,Matches
570,Marc Roberts,eng ENG,DF,Birmingham City,31,1990,37.4,7,0,0,18,10,2,52,51,31,0,1,1,250,163,77,67.9,Matches
571,Mitchell Roberts,eng ENG,DF,Birmingham City,20,2000,1.0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,0,100.0,Matches
572,Antonee Robinson,us USA,DF,Fulham,23,1997,33.7,6,0,0,19,18,1,150,61,31,0,1,0,227,46,47,49.5,Matches
573,Callum Robinson,ie IRL,"FW,MF",West Brom,26,1995,26.6,2,0,0,9,33,13,66,12,8,1,0,0,98,13,59,18.1,Matches
574,Darren Robinson,nir NIR,FW,Derby County,16,2004,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
575,Jack Robinson,eng ENG,DF,Sheffield Utd,27,1993,26.2,5,0,0,27,23,0,23,33,20,0,0,1,138,107,56,65.6,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
576,Ethan Robson,eng ENG,MF,Blackpool,24,1996,2.0,0,0,0,4,3,0,5,3,3,0,0,0,15,1,3,25.0,Matches
577,Marek Rodák,sk SVK,GK,Fulham,24,1996,33.0,1,0,0,0,3,0,0,0,0,0,0,0,34,6,0,100.0,Matches
578,Joe Rodwell-Grant,eng ENG,"FW,MF",Preston,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
579,Morgan Rogers,eng ENG,"MF,FW",Bournemouth,19,2002,2.6,0,0,0,8,6,0,10,2,3,0,0,0,15,2,10,16.7,Matches
580,Mahlon Romeo,ag ATG,DF,Millwall,25,1995,1.5,1,0,0,2,1,0,3,2,1,0,0,0,8,5,5,50.0,Matches
581,Kelle Roos,nl NED,GK,Derby County,29,1992,16.8,1,1,0,1,3,0,0,0,0,0,0,0,18,2,1,66.7,Matches
582,Michael Rose,sct SCO,DF,Coventry City,25,1995,24.7,1,0,0,14,6,2,3,30,23,0,1,0,178,70,52,57.4,Matches
583,Joe Rothwell,eng ENG,MF,Blackburn,26,1995,35.0,8,0,0,22,17,2,136,46,27,0,0,0,225,12,16,42.9,Matches
584,Aaron Rowe,eng ENG,DF,Huddersfield,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
585,Declan Rudd,eng ENG,GK,Preston,30,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
586,Pelly Ruddock Mpanzu,cd COD,MF,Luton Town,28,1993,31.1,3,0,0,36,35,1,21,37,28,0,0,0,233,19,36,34.5,Matches
587,Josh Ruffels,eng ENG,"DF,MF",Huddersfield,27,1993,2.0,0,0,0,0,1,0,7,3,4,0,0,0,15,5,6,45.5,Matches
588,Jonathan Russell,jm JAM,MF,Huddersfield,20,2000,15.3,2,0,0,17,12,1,0,22,12,0,0,0,103,17,15,53.1,Matches
589,Brice Samba,fr FRA,GK,Nott'ham Forest,27,1994,39.9,6,1,0,1,2,0,0,2,0,0,1,0,51,6,0,100.0,Matches
590,Iván Sánchez,es ESP,"FW,MF",Birmingham City,28,1992,0.3,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,,Matches
591,Dion Sanderson,eng ENG,DF,QPR,21,1999,9.2,0,1,0,12,10,0,4,13,7,0,0,0,35,22,14,61.1,Matches
592,Dion Sanderson,eng ENG,DF,Birmingham City,21,1999,14.0,2,0,0,21,3,0,7,27,11,0,0,0,68,36,27,57.1,Matches
593,Thomas Sang,eng ENG,"DF,MF",Cardiff City,22,1999,2.5,0,0,0,2,1,0,4,2,4,0,0,0,13,5,4,55.6,Matches
594,Matija Šarkić,me MNE,GK,Birmingham City,24,1997,23.0,0,0,0,1,0,0,0,3,1,0,1,0,43,6,0,100.0,Matches
595,Mouhamadou-Naby Sarr,fr FRA,DF,Huddersfield,27,1993,14.0,3,0,0,6,6,0,0,12,9,0,1,0,89,25,23,52.1,Matches
596,George Saville,nir NIR,MF,Millwall,28,1993,33.5,10,0,0,45,46,2,49,37,54,0,1,1,207,83,54,60.6,Matches
597,Romaine Sawyers,kn SKN,MF,Stoke City,29,1991,19.3,2,0,0,33,14,1,6,6,11,0,0,0,111,9,13,40.9,Matches
598,Christian Saydee,lr LBR,FW,Bournemouth,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
599,Allahyar Sayyadmanesh,ir IRN,"FW,MF",Hull City,20,2001,6.0,0,0,0,14,10,7,7,2,4,0,0,0,23,20,43,31.7,Matches
600,Ryan Schofield,eng ENG,GK,Huddersfield,21,1999,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
601,Alex Scott,eng ENG,"MF,DF",Bristol City,17,2003,30.6,11,0,0,35,72,4,116,47,27,0,0,0,189,28,32,46.7,Matches
602,James Scott,sct SCO,FW,Hull City,20,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
603,Rashawn Scott,eng ENG,FW,Reading,17,2004,0.2,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,,Matches
604,Antoine Semenyo,gh GHA,FW,Bristol City,21,2000,23.7,8,0,0,55,30,30,36,5,15,0,0,0,73,43,79,35.2,Matches
605,Jean Seri,ci CIV,MF,Fulham,30,1991,24.4,2,0,0,29,24,0,99,28,27,0,0,0,180,21,16,56.8,Matches
606,Femi Seriki,eng ENG,DF,Sheffield Utd,19,2002,0.7,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0.0,Matches
607,Billy Sharp,eng ENG,FW,Sheffield Utd,35,1986,29.9,4,0,0,45,44,33,35,4,8,1,0,0,73,38,76,33.3,Matches
608,James Shea,eng ENG,GK,Luton Town,30,1991,18.5,1,0,0,0,2,0,0,0,0,0,0,0,15,4,0,100.0,Matches
609,Ben Sheaf,eng ENG,MF,Coventry City,23,1998,32.1,6,0,0,50,23,0,8,44,52,0,1,0,313,52,52,50.0,Matches
610,Graeme Shinnie,sct SCO,MF,Derby County,29,1991,20.2,6,0,0,26,31,0,30,21,35,1,0,0,124,38,34,52.8,Matches
611,Jordan Shipley,ie IRL,"MF,DF",Coventry City,23,1997,6.8,1,0,0,6,3,1,20,8,9,0,0,0,38,6,11,35.3,Matches
612,Toby Sibbick,ug UGA,DF,Barnsley,22,1999,10.5,1,0,0,7,6,0,2,16,15,0,0,0,60,23,18,56.1,Matches
613,Louie Sibley,eng ENG,"FW,MF",Derby County,19,2001,12.4,5,0,0,21,25,4,28,6,15,0,0,0,52,7,28,20.0,Matches
614,Xande Silva,pt POR,FW,Nott'ham Forest,24,1997,2.6,0,0,0,3,0,2,3,0,1,0,0,0,13,1,2,33.3,Matches
615,Abdallah Sima,sn SEN,FW,Stoke City,20,2001,0.8,0,0,0,2,2,2,0,0,0,0,0,0,1,1,0,100.0,Matches
616,Danny Simpson,eng ENG,"DF,FW",Bristol City,34,1987,2.6,2,0,0,2,1,0,4,5,2,0,0,0,7,6,2,75.0,Matches
617,Danel Sinani,lu LUX,"FW,MF",Huddersfield,24,1997,27.3,0,0,0,31,35,2,92,8,24,0,1,0,127,5,35,12.5,Matches
618,Scott Sinclair,eng ENG,"FW,MF",Preston,32,1989,8.2,2,0,0,7,6,9,10,1,5,0,0,0,18,0,19,0.0,Matches
619,Leo Skiri Østigård,no NOR,DF,Stoke City,21,1999,12.2,4,0,0,8,5,0,11,20,2,0,0,0,45,50,27,64.9,Matches
620,Regan Slater,eng ENG,"MF,DF",Hull City,21,1999,11.6,2,0,0,4,8,0,5,15,10,0,0,0,82,8,8,50.0,Matches
621,Simon Sluga,hr CRO,GK,Luton Town,28,1993,19.0,1,0,0,0,4,0,0,1,0,0,0,0,14,3,0,100.0,Matches
622,Richard Smallwood,eng ENG,MF,Hull City,30,1990,38.0,10,0,0,69,22,1,14,70,58,0,0,0,273,73,58,55.7,Matches
623,Adam Smith,eng ENG,DF,Bournemouth,30,1991,19.0,5,1,0,19,24,1,29,15,30,1,0,0,89,26,20,56.5,Matches
624,Korey Smith,eng ENG,"MF,DF",Swansea City,30,1991,20.7,6,0,0,21,21,1,16,6,10,0,0,0,100,8,20,28.6,Matches
625,Matt Smith,eng ENG,"FW,MF",Millwall,32,1989,7.9,2,0,0,13,6,3,0,1,0,0,0,0,14,130,78,62.5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
626,Matthew Smith,wls WAL,MF,Hull City,21,1999,6.1,0,0,0,5,6,0,10,5,2,0,0,0,28,1,6,14.3,Matches
627,Tommy Smith,eng ENG,DF,Stoke City,29,1992,29.8,6,1,0,24,22,2,116,28,24,0,0,0,144,30,44,40.5,Matches
628,Tyler Smith,eng ENG,FW,Hull City,22,1998,9.2,1,0,0,10,16,16,2,2,2,0,0,0,20,10,39,20.4,Matches
629,Alex Smithies,eng ENG,GK,Cardiff City,31,1990,29.0,2,0,0,0,2,0,0,0,1,0,0,1,15,4,1,80.0,Matches
630,Robert Snodgrass,sct SCO,MF,West Brom,33,1987,4.3,3,0,0,10,3,0,31,4,5,0,0,0,38,5,6,45.5,Matches
631,Robert Snodgrass,sct SCO,MF,Luton Town,33,1987,4.6,1,0,0,9,9,0,28,0,11,0,0,0,24,3,2,60.0,Matches
632,Dominic Solanke,eng ENG,FW,Bournemouth,23,1997,45.4,6,0,0,51,55,16,15,5,9,2,0,0,115,65,152,30.0,Matches
633,Luke Southwood,nir NIR,GK,Reading,23,1997,25.0,1,0,0,0,8,0,0,0,0,0,0,0,24,16,1,94.1,Matches
634,Harry Souttar,au AUS,DF,Stoke City,22,1998,15.9,3,0,0,12,6,0,1,28,22,0,0,0,85,71,20,78.0,Matches
635,Tom Sparrow,wls WAL,FW,Stoke City,18,2003,1.0,0,0,0,0,1,0,0,1,1,0,0,0,4,3,0,100.0,Matches
636,Djed Spence,eng ENG,FW,Middlesbrough,20,2000,2.3,0,0,0,3,2,0,3,3,4,0,0,0,6,5,1,83.3,Matches
637,Djed Spence,eng ENG,DF,Nott'ham Forest,20,2000,37.9,4,0,0,32,58,1,79,63,37,2,0,1,205,42,34,55.3,Matches
638,Andraž Šporar,si SVN,FW,Middlesbrough,27,1994,26.3,3,0,0,23,31,15,6,3,5,0,0,0,43,48,90,34.8,Matches
639,Jason Sraha,eng ENG,DF,Barnsley,18,2002,2.0,0,0,0,0,0,0,1,1,2,0,0,0,16,3,1,75.0,Matches
640,Jack Stacey,eng ENG,DF,Bournemouth,25,1996,23.7,5,0,0,24,7,1,61,38,29,0,1,0,133,29,20,59.2,Matches
641,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,31,1989,2.0,0,0,0,2,1,1,9,0,1,0,0,0,4,0,3,0.0,Matches
642,Jay Stansfield,eng ENG,FW,Fulham,18,2002,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
643,Richard Stearman,eng ENG,DF,Derby County,33,1987,8.8,3,1,0,6,12,0,0,10,8,0,0,0,25,22,22,50.0,Matches
644,Jed Steer,eng ENG,GK,Luton Town,28,1992,3.0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,100.0,Matches
645,Dujon Sterling,eng ENG,DF,Blackpool,21,1999,22.4,2,0,0,18,23,0,54,30,26,0,0,0,123,35,29,54.7,Matches
646,Enda Stevens,ie IRL,DF,Sheffield Utd,31,1990,20.8,5,0,0,25,5,5,61,26,21,0,1,0,140,25,27,48.1,Matches
647,Kevin Stewart,jm JAM,MF,Blackpool,27,1993,9.7,2,0,0,28,7,0,3,19,20,0,0,0,93,6,2,75.0,Matches
648,Michael Stickland,eng ENG,DF,Reading,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,Matches
649,Jordan Storey,eng ENG,DF,Preston,23,1997,16.1,3,0,0,13,17,1,0,39,15,0,0,0,76,69,49,58.5,Matches
650,Jack Stretton,eng ENG,FW,Derby County,19,2001,3.3,1,0,0,4,4,2,1,0,0,0,0,0,6,1,11,8.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
651,Callum Styles,hu HUN,"MF,FW",Barnsley,21,2000,38.8,3,0,0,52,37,5,76,44,48,0,0,0,250,34,69,33.0,Matches
652,Ivan Šunjić,ba BIH,MF,Birmingham City,24,1996,34.1,8,0,0,46,25,0,22,45,42,0,1,0,190,26,42,38.2,Matches
653,Sam Surridge,eng ENG,FW,Stoke City,23,1998,7.7,3,1,0,12,12,5,7,2,3,2,0,0,17,21,43,32.8,Matches
654,Sam Surridge,eng ENG,FW,Nott'ham Forest,23,1998,6.9,2,0,0,15,9,5,4,1,1,2,0,0,18,10,27,27.0,Matches
655,John Swift,eng ENG,MF,Reading,26,1995,36.5,6,0,0,31,54,12,212,15,14,1,0,0,189,28,52,35.0,Matches
656,Sammie Szmodics,ie IRL,"MF,FW",P'borough Utd,25,1995,26.5,4,0,0,19,19,15,35,11,20,0,0,0,91,7,24,22.6,Matches
657,George Tanner,eng ENG,"DF,FW",Bristol City,21,1999,10.7,0,0,0,6,5,0,20,22,14,0,0,0,50,15,13,53.6,Matches
658,Fabio Tavares,eng ENG,FW,Coventry City,20,2001,1.0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,3,25.0,Matches
659,Marcus Tavernier,eng ENG,"MF,DF",Middlesbrough,22,1999,43.4,7,0,0,44,57,1,234,33,48,0,0,0,271,43,69,38.4,Matches
660,Caleb Taylor,eng ENG,DF,West Brom,18,2003,0.3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,100.0,Matches
661,Jack Taylor,ie IRL,MF,P'borough Utd,23,1998,28.6,4,0,0,29,23,0,10,45,29,0,0,0,186,40,36,52.6,Matches
662,Joseph Taylor,wls WAL,"FW,MF",P'borough Utd,18,2002,0.4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,0.0,Matches
663,Lyle Taylor,ms MSR,FW,Nott'ham Forest,31,1990,8.8,3,0,0,19,7,9,8,1,1,0,0,0,20,16,26,38.1,Matches
664,Lyle Taylor,ms MSR,FW,Birmingham City,31,1990,13.7,3,0,0,19,22,7,15,2,3,1,1,0,42,19,34,35.8,Matches
665,Neil Taylor,wls WAL,DF,Middlesbrough,32,1989,12.3,3,0,0,12,6,1,20,16,4,0,0,0,43,8,20,28.6,Matches
666,Kenny Tete,nl NED,DF,Fulham,25,1995,14.9,1,0,0,18,16,0,61,21,20,0,0,0,102,19,21,47.5,Matches
667,Dejan Tetek,rs SRB,"DF,MF",Reading,18,2002,5.0,2,0,0,9,8,0,2,4,9,0,0,0,17,9,8,52.9,Matches
668,George Thomas,wls WAL,"MF,FW",QPR,24,1997,6.8,0,0,0,0,10,1,7,2,1,0,0,0,30,2,15,11.8,Matches
669,Sorba Thomas,wls WAL,"MF,DF",Huddersfield,21,1999,40.4,10,0,0,39,53,15,335,10,8,1,1,0,151,21,54,28.0,Matches
670,Terell Thomas,lc LCA,DF,Reading,25,1995,1.7,0,0,0,1,0,1,1,1,2,0,0,0,17,3,8,27.3,Matches
671,Ben Thompson,eng ENG,MF,Millwall,25,1995,0.5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0.0,Matches
672,Cameron Thompson,eng ENG,FW,Barnsley,21,2000,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0,Matches
673,Jordan Thompson,nir NIR,MF,Stoke City,24,1997,11.1,4,0,0,7,27,1,30,5,8,0,0,0,65,9,15,37.5,Matches
674,Liam Thompson,eng ENG,MF,Derby County,19,2002,16.9,4,0,0,9,19,0,11,16,9,0,0,0,118,9,27,25.0,Matches
675,Nathan Thompson,eng ENG,DF,P'borough Utd,30,1990,27.0,8,0,0,37,69,0,17,33,38,0,1,2,140,53,47,53.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
676,Jordan Thorniley,eng ENG,DF,Blackpool,24,1996,11.7,0,0,0,4,6,0,2,25,10,0,0,0,59,44,25,63.8,Matches
677,Harry Toffolo,eng ENG,"DF,MF",Huddersfield,25,1995,39.6,4,0,0,24,27,2,124,32,31,0,0,0,160,57,48,54.3,Matches
678,Joe Tomlinson,eng ENG,"DF,MF",P'borough Utd,21,2000,3.3,0,0,0,0,1,0,25,3,0,0,0,0,18,5,7,41.7,Matches
679,Ryley Towler,eng ENG,DF,Bristol City,20,2001,0.5,1,0,0,2,0,0,0,2,0,0,1,0,1,1,1,50.0,Matches
680,Conor Townsend,eng ENG,"DF,MF",West Brom,28,1993,41.9,3,0,0,28,42,5,181,54,50,0,1,0,226,88,61,59.1,Matches
681,Mark Travers,ie IRL,GK,Bournemouth,22,1999,45.0,3,0,0,0,5,0,0,0,0,0,0,0,35,7,1,87.5,Matches
682,Lewis Travis,eng ENG,MF,Blackburn,23,1997,44.3,10,0,0,67,54,0,37,85,55,0,0,0,341,36,33,52.2,Matches
683,Connal Trueman,eng ENG,GK,Birmingham City,25,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
684,Rayhaan Tulloch,eng ENG,FW,West Brom,20,2001,0.1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,Matches
685,Oliver Turton,eng ENG,"DF,MF",Huddersfield,28,1992,28.2,4,0,0,23,27,4,52,31,24,0,1,0,91,57,53,51.8,Matches
686,Josh Tymon,eng ENG,"DF,FW",Stoke City,22,1999,42.8,7,0,0,32,17,4,202,33,39,0,0,0,204,41,39,51.3,Matches
687,Filip Uremović,hr CRO,DF,Sheffield Utd,24,1997,2.2,1,0,0,4,2,1,1,9,5,0,0,0,7,5,5,50.0,Matches
688,Jack Vale,wls WAL,FW,Blackburn,20,2001,0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,40.0,Matches
689,Álex Vallejo,es ESP,MF,Huddersfield,29,1992,1.7,0,0,0,2,0,0,0,4,1,0,0,0,15,0,1,0.0,Matches
690,Will Vaulks,wls WAL,MF,Cardiff City,27,1993,23.3,8,0,0,34,11,1,72,34,29,0,0,0,170,49,25,66.2,Matches
691,Michael Verrips,nl NED,GK,Sheffield Utd,24,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
692,Matty Virtue,eng ENG,MF,Blackpool,24,1997,1.7,1,0,0,3,0,0,5,2,1,0,0,0,11,6,2,75.0,Matches
693,Rémy Vita,km COM,"DF,FW",Barnsley,20,2001,16.8,1,0,0,19,12,1,30,21,31,0,1,0,132,6,18,25.0,Matches
694,Mario Vrančić,ba BIH,MF,Stoke City,32,1989,22.6,3,0,0,37,40,1,134,12,31,0,1,0,118,23,30,43.4,Matches
695,Zak Vyner,ke KEN,DF,Bristol City,24,1997,19.6,0,0,0,15,7,0,31,37,17,0,2,0,125,40,40,50.0,Matches
696,Martyn Waghorn,eng ENG,"FW,MF",Coventry City,31,1990,12.9,1,0,0,16,26,13,27,5,8,0,0,0,28,17,25,40.5,Matches
697,Tyler Walker,eng ENG,FW,Coventry City,24,1996,5.6,0,0,0,10,7,7,1,2,2,0,0,0,12,13,26,33.3,Matches
698,Jed Wallace,eng ENG,"MF,FW",Millwall,27,1994,34.1,3,0,0,28,33,12,301,10,14,0,0,0,181,8,62,11.4,Matches
699,Lee Wallace,sct SCO,"DF,MF",QPR,33,1987,17.8,4,0,0,21,8,2,25,5,20,0,1,0,83,15,23,39.5,Matches
700,Murray Wallace,sct SCO,DF,Millwall,28,1993,41.2,7,0,0,42,32,1,46,58,56,0,0,1,243,156,83,65.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
701,Liam Walsh,eng ENG,"MF,DF",Hull City,23,1997,1.4,0,0,0,0,2,0,1,0,0,0,0,0,6,2,2,50.0,Matches
702,Liam Walsh,eng ENG,MF,Swansea City,23,1997,1.5,1,0,0,2,4,0,2,0,2,0,0,0,8,0,1,0.0,Matches
703,Jack Walton,eng ENG,GK,Barnsley,23,1998,6.7,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,100.0,Matches
704,Danny Ward,eng ENG,FW,Huddersfield,29,1991,31.8,1,0,0,22,13,23,6,6,8,0,0,0,73,65,122,34.8,Matches
705,Grant Ward,eng ENG,MF,Blackpool,26,1994,3.7,0,0,0,4,4,0,3,8,2,0,0,0,29,5,3,62.5,Matches
706,Joe Ward,eng ENG,"DF,MF",P'borough Utd,25,1995,30.5,3,1,0,14,16,9,199,37,28,1,0,0,192,38,34,52.8,Matches
707,Duncan Watmore,eng ENG,FW,Middlesbrough,27,1994,21.8,1,0,0,13,19,10,15,4,6,0,0,0,64,4,36,10.0,Matches
708,Louie Watson,ie IRL,"FW,MF",Derby County,20,2001,2.6,1,0,0,2,5,0,4,2,4,0,0,0,16,0,1,0.0,Matches
709,Max Watters,eng ENG,"FW,MF",Cardiff City,22,1999,3.6,0,0,0,3,2,5,6,0,1,1,0,0,8,6,9,40.0,Matches
710,Andreas Weimann,at AUT,"MF,FW",Bristol City,29,1991,45.7,7,0,0,27,25,20,52,28,22,0,0,0,167,28,58,32.6,Matches
711,Nahki Wells,bm BER,FW,Bristol City,31,1990,13.2,3,0,0,26,20,17,28,3,10,0,0,0,56,12,39,23.5,Matches
712,Keiren Westwood,ie IRL,GK,QPR,36,1984,6.0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,,Matches
713,Scott Wharton,eng ENG,DF,Blackburn,23,1997,29.6,6,0,0,33,13,2,4,51,24,0,0,0,182,135,81,62.5,Matches
714,Ben Whiteman,eng ENG,MF,Preston,25,1996,40.5,13,0,0,54,11,0,176,72,56,0,1,0,300,40,20,66.7,Matches
715,Morgan Whittaker,eng ENG,"MF,DF",Swansea City,20,2001,0.9,0,0,0,2,0,1,1,0,0,0,0,0,2,0,3,0.0,Matches
